#Lambda	Flux
2.918	-0.00219
2.919	-0.00312
2.920	-0.00074
2.921	-0.00002
2.922	-0.00223
2.923	-0.00062
2.924	0.00116
2.925	0.00080
2.926	0.00029
2.927	0.00085
2.928	-0.00062
2.929	0.00289
2.930	0.00866
2.931	0.00375
2.932	-0.00560
2.933	-0.00978
2.934	-0.00509
2.935	-0.00053
2.936	0.00380
2.937	0.00235
2.938	-0.00037
2.939	-0.00025
2.940	-0.00555
2.941	-0.00794
2.942	-0.00046
2.943	0.00012
2.944	0.00338
2.945	0.01201
2.946	0.00809
2.947	0.00644
2.948	0.01479
2.949	0.01233
2.950	-0.00273
2.951	-0.00331
2.952	-0.00093
2.953	-0.00097
2.954	0.00101
2.955	-0.00731
2.956	-0.01247
2.957	-0.00945
2.958	-0.00313
2.959	0.00191
2.960	0.00757
2.961	0.01046
2.962	0.00937
2.963	0.00885
2.964	0.00836
2.965	0.00739
2.966	0.00808
2.967	0.00082
2.968	-0.01148
2.969	-0.00955
2.970	-0.00401
2.971	-0.00167
2.972	-0.00457
2.973	-0.00799
2.974	-0.00050
2.975	0.00229
2.976	0.00072
2.977	0.00023
2.978	0.01136
2.979	0.01767
2.980	0.01225
2.981	0.01148
2.982	0.01193
2.983	0.00570
2.984	0.00247
2.985	0.01327
2.986	0.01896
2.987	0.01978
2.988	0.03248
2.989	0.05436
2.990	0.03600
2.991	-0.02907
2.992	-0.04440
2.993	-0.02473
2.994	-0.01445
2.995	-0.01022
2.996	-0.00989
2.997	-0.01283
2.998	-0.01036
2.999	-0.00554
3.000	-0.00344
3.001	-0.00772
3.002	-0.02353
3.003	-0.02371
3.004	0.00605
3.005	0.02429
3.006	0.02423
3.007	0.01851
3.008	0.00716
3.009	0.00182
3.010	0.00137
3.011	0.00242
3.012	0.00289
3.013	0.00009
3.014	-0.00097
3.015	0.00160
3.016	0.00364
3.017	0.00300
3.018	0.00284
3.019	0.00691
3.020	0.01274
3.021	0.00780
3.022	-0.00157
3.023	-0.00572
3.024	-0.00323
3.025	0.00162
3.026	0.00299
3.027	0.00112
3.028	-0.00536
3.029	-0.00594
3.030	0.00687
3.031	0.01692
3.032	0.01619
3.033	0.00766
3.034	-0.00318
3.035	-0.00342
3.036	0.00190
3.037	0.00528
3.038	0.00479
3.039	0.00040
3.040	-0.00190
3.041	0.00162
3.042	0.00777
3.043	0.01101
3.044	0.01616
3.045	0.01579
3.046	0.00726
3.047	-0.00369
3.048	-0.00761
3.049	-0.00262
3.050	-0.00215
3.051	-0.00333
3.052	-0.00105
3.053	0.00365
3.054	0.00588
3.055	0.00133
3.056	-0.00215
3.057	0.00048
3.058	0.00877
3.059	0.01479
3.060	0.01263
3.061	0.00765
3.062	0.00187
3.063	-0.00385
3.064	-0.00548
3.065	-0.00114
3.066	0.00462
3.067	0.00667
3.068	0.00623
3.069	0.00453
3.070	0.00594
3.071	0.01029
3.072	0.01142
3.073	0.01319
3.074	0.01311
3.075	0.00655
3.076	0.00496
3.077	0.01220
3.078	0.01329
3.079	0.00492
3.080	0.00335
3.081	0.00924
3.082	0.01018
3.083	0.01156
3.084	0.01606
3.085	0.01738
3.086	0.01560
3.087	0.00919
3.088	0.00376
3.089	0.00286
3.090	0.00264
3.091	0.00013
3.092	-0.00278
3.093	0.00053
3.094	0.00569
3.095	0.00890
3.096	0.01080
3.097	0.01096
3.098	0.00930
3.099	0.00576
3.100	-0.00134
3.101	-0.00554
3.102	-0.00441
3.103	-0.00854
3.104	-0.01300
3.105	-0.01038
3.106	-0.00591
3.107	-0.00240
3.108	0.00051
3.109	0.00517
3.110	0.00907
3.111	0.00643
3.112	0.00216
3.113	0.00283
3.114	0.00726
3.115	0.00913
3.116	0.00333
3.117	-0.00134
3.118	0.00227
3.119	0.00354
3.120	0.00179
3.121	0.00055
3.122	-0.00372
3.123	-0.00163
3.124	0.00505
3.125	0.00103
3.126	-0.00340
3.127	0.00570
3.128	0.01117
3.129	-0.00068
3.130	-0.00890
3.131	0.00820
3.132	0.02229
3.133	0.00268
3.134	-0.01343
3.135	-0.00648
3.136	-0.00062
3.137	-0.00107
3.138	-0.00368
3.139	-0.00500
3.140	-0.00302
3.141	0.00063
3.142	0.00203
3.143	0.00088
3.144	0.00033
3.145	0.00136
3.146	-0.00079
3.147	-0.00314
3.148	0.00309
3.149	0.00985
3.150	0.01062
3.151	0.01065
3.152	0.01025
3.153	0.00391
3.154	-0.00313
3.155	-0.00194
3.156	0.00197
3.157	0.00282
3.158	0.00361
3.159	0.00552
3.160	0.00830
3.161	0.00798
3.162	0.00615
3.163	0.00528
3.164	-0.00047
3.165	-0.00772
3.166	-0.00869
3.167	-0.00295
3.168	0.00402
3.169	0.00723
3.170	0.00805
3.171	0.00556
3.172	-0.00008
3.173	-0.00112
3.174	0.00093
3.175	0.00159
3.176	0.00409
3.177	0.00678
3.178	0.00514
3.179	0.00138
3.180	0.00030
3.181	0.00059
3.182	0.00027
3.183	-0.00383
3.184	-0.00667
3.185	-0.00047
3.186	0.00338
3.187	-0.00125
3.188	-0.00394
3.189	-0.00284
3.190	-0.00066
3.191	0.00315
3.192	0.00627
3.193	0.00626
3.194	0.00582
3.195	0.00988
3.196	0.01360
3.197	0.01269
3.198	0.00856
3.199	0.00111
3.200	-0.00052
3.201	0.00964
3.202	0.01754
3.203	0.01440
3.204	0.00618
3.205	0.00061
3.206	0.00380
3.207	0.00733
3.208	0.00645
3.209	0.00950
3.210	0.01054
3.211	0.00439
3.212	-0.00152
3.213	-0.00519
3.214	-0.00375
3.215	0.00259
3.216	0.00300
3.217	-0.00253
3.218	-0.00587
3.219	-0.00427
3.220	0.00303
3.221	0.01088
3.222	0.01138
3.223	0.00465
3.224	-0.00139
3.225	0.00078
3.226	0.00564
3.227	0.00384
3.228	-0.00084
3.229	-0.00216
3.230	-0.00178
3.231	0.00132
3.232	0.00599
3.233	0.00551
3.234	0.00362
3.235	0.00629
3.236	0.00925
3.237	0.00681
3.238	0.00038
3.239	-0.00226
3.240	-0.00001
3.241	0.00311
3.242	0.00572
3.243	0.00636
3.244	0.00668
3.245	0.00709
3.246	0.00780
3.247	0.01138
3.248	0.01406
3.249	0.01306
3.250	0.01263
3.251	0.01154
3.252	0.00727
3.253	0.00476
3.254	0.00570
3.255	0.00464
3.256	0.00333
3.257	0.00657
3.258	0.00835
3.259	0.00438
3.260	-0.00173
3.261	-0.00522
3.262	-0.00365
3.263	-0.00355
3.264	-0.00575
3.265	-0.00103
3.266	0.00758
3.267	0.00968
3.268	0.00719
3.269	0.00752
3.270	0.00862
3.271	0.00726
3.272	0.00294
3.273	-0.00481
3.274	-0.00900
3.275	-0.00353
3.276	0.00458
3.277	0.00752
3.278	0.00725
3.279	0.00769
3.280	0.00924
3.281	0.00974
3.282	0.00734
3.283	0.00526
3.284	0.00543
3.285	0.00450
3.286	0.00247
3.287	0.00823
3.288	0.02528
3.289	0.03010
3.290	0.00780
3.291	-0.00951
3.292	-0.00513
3.293	0.00350
3.294	0.00791
3.295	0.00588
3.296	-0.00238
3.297	-0.00698
3.298	-0.00288
3.299	0.00116
3.300	-0.00309
3.301	-0.00816
3.302	-0.00787
3.303	-0.01176
3.304	-0.02344
3.305	-0.02845
3.306	-0.01772
3.307	-0.00149
3.308	0.00808
3.309	0.00873
3.310	0.00746
3.311	0.00996
3.312	0.00756
3.313	-0.00311
3.314	-0.00970
3.315	-0.00846
3.316	-0.00643
3.317	-0.00370
3.318	0.00053
3.319	0.00132
3.320	-0.00168
3.321	-0.00268
3.322	-0.00255
3.323	-0.00306
3.324	-0.00204
3.325	-0.00062
3.326	-0.00195
3.327	-0.00326
3.328	0.00083
3.329	0.00654
3.330	0.00488
3.331	-0.00079
3.332	-0.00122
3.333	0.00240
3.334	0.00417
3.335	0.00322
3.336	0.00423
3.337	0.00517
3.338	-0.00062
3.339	-0.00841
3.340	-0.00863
3.341	-0.00255
3.342	0.00257
3.343	0.00342
3.344	0.00060
3.345	-0.00254
3.346	-0.00149
3.347	0.00343
3.348	0.00582
3.349	0.00209
3.350	-0.00441
3.351	-0.00808
3.352	-0.00666
3.353	-0.00380
3.354	-0.00327
3.355	-0.00256
3.356	0.00051
3.357	0.00178
3.358	0.00000
3.359	-0.00061
3.360	0.00015
3.361	0.00134
3.362	0.00287
3.363	0.00346
3.364	0.00437
3.365	0.00576
3.366	0.00541
3.367	0.00586
3.368	0.00928
3.369	0.01087
3.370	0.00802
3.371	0.00367
3.372	0.00013
3.373	-0.00233
3.374	-0.00145
3.375	0.00211
3.376	0.00008
3.377	-0.00920
3.378	-0.01288
3.379	-0.00632
3.380	0.00189
3.381	0.00709
3.382	0.00922
3.383	0.00928
3.384	0.00858
3.385	0.00553
3.386	0.00067
3.387	-0.00157
3.388	0.00082
3.389	0.00304
3.390	0.00117
3.391	0.00087
3.392	0.00557
3.393	0.00465
3.394	-0.00303
3.395	-0.00457
3.396	0.00311
3.397	0.01179
3.398	0.01515
3.399	0.01061
3.400	0.00375
3.401	0.00383
3.402	0.01050
3.403	0.01364
3.404	0.00862
3.405	0.00375
3.406	0.00228
3.407	-0.00220
3.408	-0.00460
3.409	0.00175
3.410	0.00776
3.411	0.00948
3.412	0.01629
3.413	0.02309
3.414	0.01571
3.415	0.00294
3.416	-0.00159
3.417	-0.00065
3.418	0.00140
3.419	0.00367
3.420	0.00065
3.421	-0.00643
3.422	-0.00657
3.423	0.00157
3.424	0.00965
3.425	0.01044
3.426	0.00340
3.427	-0.00321
3.428	0.00133
3.429	0.01345
3.430	0.01904
3.431	0.01508
3.432	0.01640
3.433	0.02597
3.434	0.02666
3.435	0.01426
3.436	0.00767
3.437	0.01236
3.438	0.01492
3.439	0.01161
3.440	0.00952
3.441	0.01142
3.442	0.01145
3.443	0.00511
3.444	-0.00103
3.445	0.00302
3.446	0.01301
3.447	0.01600
3.448	0.00621
3.449	-0.00596
3.450	-0.00538
3.451	0.00531
3.452	0.00990
3.453	0.00556
3.454	0.00153
3.455	-0.00008
3.456	-0.00252
3.457	-0.00672
3.458	-0.01005
3.459	-0.00806
3.460	-0.01016
3.461	-0.03483
3.462	-0.06162
3.463	-0.04599
3.464	-0.00350
3.465	0.01988
3.466	0.01891
3.467	0.01545
3.468	0.01472
3.469	0.01231
3.470	0.00839
3.471	0.00546
3.472	0.00246
3.473	-0.00220
3.474	-0.00566
3.475	-0.00483
3.476	-0.00222
3.477	-0.00149
3.478	0.00131
3.479	0.01359
3.480	0.02693
3.481	0.02599
3.482	0.01788
3.483	0.01694
3.484	0.01987
3.485	0.01985
3.486	0.01787
3.487	0.01428
3.488	0.00930
3.489	0.00507
3.490	0.00356
3.491	0.00497
3.492	0.00471
3.493	-0.00036
3.494	-0.00499
3.495	-0.00292
3.496	0.00412
3.497	0.01124
3.498	0.01403
3.499	0.01142
3.500	0.00680
3.501	0.00516
3.502	0.00608
3.503	0.00491
3.504	0.00347
3.505	0.00433
3.506	0.00293
3.507	-0.00194
3.508	-0.00629
3.509	-0.00942
3.510	-0.00886
3.511	-0.00225
3.512	0.00566
3.513	0.00922
3.514	0.00793
3.515	0.00636
3.516	0.00814
3.517	0.00996
3.518	0.00806
3.519	0.00498
3.520	0.00609
3.521	0.00976
3.522	0.00730
3.523	-0.00146
3.524	-0.00617
3.525	-0.00273
3.526	0.00260
3.527	0.00360
3.528	0.00241
3.529	0.00440
3.530	0.00791
3.531	0.00843
3.532	0.00665
3.533	0.00469
3.534	0.00142
3.535	-0.00217
3.536	-0.00244
3.537	0.00155
3.538	0.00740
3.539	0.01226
3.540	0.01395
3.541	0.01196
3.542	0.00892
3.543	0.00779
3.544	0.00819
3.545	0.00765
3.546	0.00528
3.547	0.00204
3.548	-0.00091
3.549	-0.00232
3.550	-0.00210
3.551	-0.00205
3.552	-0.00256
3.553	-0.00340
3.554	-0.00521
3.555	-0.00597
3.556	-0.00136
3.557	0.00473
3.558	0.00299
3.559	-0.00520
3.560	-0.00772
3.561	-0.00186
3.562	0.00219
3.563	0.00087
3.564	-0.00072
3.565	-0.00079
3.566	-0.00092
3.567	-0.00144
3.568	-0.00333
3.569	-0.00637
3.570	-0.00724
3.571	-0.00427
3.572	-0.00032
3.573	0.00242
3.574	0.00479
3.575	0.00736
3.576	0.00797
3.577	0.00482
3.578	0.00065
3.579	0.00060
3.580	0.00451
3.581	0.00670
3.582	0.00463
3.583	0.00266
3.584	0.00468
3.585	0.00934
3.586	0.01368
3.587	0.01638
3.588	0.01715
3.589	0.01657
3.590	0.01506
3.591	0.01195
3.592	0.00805
3.593	0.00561
3.594	0.00430
3.595	0.00228
3.596	-0.00106
3.597	-0.00540
3.598	-0.00919
3.599	-0.00948
3.600	-0.00559
3.601	-0.00011
3.602	0.00321
3.603	0.00221
3.604	-0.00167
3.605	-0.00454
3.606	-0.00479
3.607	-0.00413
3.608	-0.00356
3.609	-0.00242
3.610	-0.00154
3.611	-0.00248
3.612	-0.00352
3.613	-0.00189
3.614	0.00072
3.615	0.00168
3.616	0.00181
3.617	0.00184
3.618	0.00092
3.619	0.00022
3.620	0.00086
3.621	0.00115
3.622	-0.00098
3.623	-0.00432
3.624	-0.00521
3.625	-0.00258
3.626	-0.00109
3.627	-0.00472
3.628	-0.00967
3.629	-0.01031
3.630	-0.00820
3.631	-0.00781
3.632	-0.00897
3.633	-0.00982
3.634	-0.01087
3.635	-0.01058
3.636	-0.00644
3.637	-0.00141
3.638	-0.00081
3.639	-0.00320
3.640	-0.00318
3.641	-0.00038
3.642	0.00108
3.643	0.00006
3.644	-0.00005
3.645	0.00321
3.646	0.00702
3.647	0.00715
3.648	0.00397
3.649	0.00089
3.650	-0.00001
3.651	0.00137
3.652	0.00298
3.653	0.00083
3.654	-0.00568
3.655	-0.01118
3.656	-0.01174
3.657	-0.00874
3.658	-0.00576
3.659	-0.00422
3.660	-0.00214
3.661	0.00226
3.662	0.00714
3.663	0.00949
3.664	0.00975
3.665	0.00990
3.666	0.00917
3.667	0.00501
3.668	-0.00185
3.669	-0.00736
3.670	-0.00854
3.671	-0.00561
3.672	-0.00200
3.673	-0.00132
3.674	-0.00252
3.675	-0.00020
3.676	0.00563
3.677	0.00754
3.678	0.00158
3.679	-0.00562
3.680	-0.00695
3.681	-0.00379
3.682	-0.00048
3.683	0.00267
3.684	0.00632
3.685	0.00838
3.686	0.00667
3.687	0.00190
3.688	-0.00357
3.689	-0.00679
3.690	-0.00590
3.691	-0.00299
3.692	-0.00142
3.693	-0.00087
3.694	0.00092
3.695	0.00367
3.696	0.00564
3.697	0.00675
3.698	0.00802
3.699	0.00904
3.700	0.00912
3.701	0.00822
3.702	0.00633
3.703	0.00324
3.704	-0.00065
3.705	-0.00409
3.706	-0.00519
3.707	-0.00392
3.708	-0.00320
3.709	-0.00511
3.710	-0.00697
3.711	-0.00527
3.712	-0.00085
3.713	0.00208
3.714	0.00106
3.715	-0.00261
3.716	-0.00587
3.717	-0.00679
3.718	-0.00532
3.719	-0.00275
3.720	-0.00089
3.721	-0.00168
3.722	-0.00477
3.723	-0.00597
3.724	-0.00258
3.725	0.00206
3.726	0.00269
3.727	0.00031
3.728	-0.00052
3.729	0.00093
3.730	0.00265
3.731	0.00445
3.732	0.00717
3.733	0.00933
3.734	0.00934
3.735	0.00732
3.736	0.00403
3.737	-0.00036
3.738	-0.00447
3.739	-0.00543
3.740	-0.00217
3.741	0.00314
3.742	0.00736
3.743	0.00756
3.744	0.00301
3.745	-0.00210
3.746	-0.00212
3.747	0.00160
3.748	0.00202
3.749	-0.00317
3.750	-0.00906
3.751	-0.00965
3.752	-0.00323
3.753	0.00650
3.754	0.01338
3.755	0.01463
3.756	0.01274
3.757	0.00943
3.758	0.00377
3.759	-0.00251
3.760	-0.00445
3.761	-0.00044
3.762	0.00587
3.763	0.00973
3.764	0.00941
3.765	0.00580
3.766	0.00107
3.767	-0.00229
3.768	-0.00198
3.769	0.00169
3.770	0.00577
3.771	0.00793
3.772	0.00796
3.773	0.00662
3.774	0.00456
3.775	0.00255
3.776	0.00001
3.777	-0.00424
3.778	-0.00928
3.779	-0.01164
3.780	-0.00934
3.781	-0.00351
3.782	0.00288
3.783	0.00723
3.784	0.00847
3.785	0.00727
3.786	0.00476
3.787	0.00191
3.788	-0.00019
3.789	-0.00110
3.790	-0.00152
3.791	-0.00290
3.792	-0.00531
3.793	-0.00661
3.794	-0.00594
3.795	-0.00456
3.796	-0.00286
3.797	0.00014
3.798	0.00260
3.799	0.00133
3.800	-0.00307
3.801	-0.00625
3.802	-0.00625
3.803	-0.00468
3.804	-0.00362
3.805	-0.00282
3.806	-0.00119
3.807	0.00136
3.808	0.00332
3.809	0.00394
3.810	0.00404
3.811	0.00552
3.812	0.00906
3.813	0.01267
3.814	0.01275
3.815	0.00859
3.816	0.00414
3.817	0.00234
3.818	0.00256
3.819	0.00304
3.820	0.00341
3.821	0.00368
3.822	0.00339
3.823	0.00281
3.824	0.00229
3.825	0.00152
3.826	0.00059
3.827	0.00120
3.828	0.00461
3.829	0.00908
3.830	0.01100
3.831	0.00952
3.832	0.00720
3.833	0.00565
3.834	0.00334
3.835	-0.00058
3.836	-0.00310
3.837	-0.00218
3.838	0.00056
3.839	0.00250
3.840	0.00422
3.841	0.00669
3.842	0.00864
3.843	0.00885
3.844	0.00801
3.845	0.00634
3.846	0.00298
3.847	-0.00141
3.848	-0.00442
3.849	-0.00469
3.850	-0.00246
3.851	0.00119
3.852	0.00358
3.853	0.00247
3.854	-0.00047
3.855	-0.00146
3.856	0.00044
3.857	0.00309
3.858	0.00482
3.859	0.00435
3.860	0.00074
3.861	-0.00463
3.862	-0.00853
3.863	-0.00853
3.864	-0.00478
3.865	0.00002
3.866	0.00236
3.867	0.00384
3.868	0.01180
3.869	0.02762
3.870	0.03954
3.871	0.03621
3.872	0.02138
3.873	0.00872
3.874	0.00397
3.875	0.00312
3.876	0.00146
3.877	-0.00084
3.878	-0.00177
3.879	-0.00092
3.880	0.00048
3.881	0.00095
3.882	-0.00014
3.883	-0.00203
3.884	-0.00326
3.885	-0.00275
3.886	-0.00031
3.887	0.00308
3.888	0.00585
3.889	0.00561
3.890	0.00084
3.891	-0.00641
3.892	-0.01033
3.893	-0.00677
3.894	0.00121
3.895	0.00622
3.896	0.00521
3.897	0.00153
3.898	-0.00038
3.899	0.00058
3.900	0.00282
3.901	0.00383
3.902	0.00234
3.903	-0.00023
3.904	-0.00095
3.905	0.00114
3.906	0.00380
3.907	0.00405
3.908	0.00140
3.909	-0.00245
3.910	-0.00496
3.911	-0.00449
3.912	-0.00124
3.913	0.00307
3.914	0.00690
3.915	0.01009
3.916	0.01267
3.917	0.01336
3.918	0.01060
3.919	0.00486
3.920	-0.00073
3.921	-0.00322
3.922	-0.00210
3.923	0.00033
3.924	0.00112
3.925	-0.00028
3.926	-0.00124
3.927	0.00029
3.928	0.00309
3.929	0.00413
3.930	0.00310
3.931	0.00231
3.932	0.00330
3.933	0.00464
3.934	0.00400
3.935	0.00161
3.936	0.00058
3.937	0.00342
3.938	0.00815
3.939	0.01021
3.940	0.00789
3.941	0.00443
3.942	0.00344
3.943	0.00484
3.944	0.00592
3.945	0.00601
3.946	0.00636
3.947	0.00721
3.948	0.00688
3.949	0.00518
3.950	0.00461
3.951	0.00654
3.952	0.00842
3.953	0.00638
3.954	0.00082
3.955	-0.00360
3.956	-0.00374
3.957	-0.00073
3.958	0.00210
3.959	0.00350
3.960	0.00404
3.961	0.00379
3.962	0.00235
3.963	0.00072
3.964	0.00031
3.965	0.00066
3.966	0.00023
3.967	-0.00118
3.968	-0.00200
3.969	-0.00085
3.970	0.00164
3.971	0.00308
3.972	0.00185
3.973	-0.00063
3.974	-0.00143
3.975	0.00010
3.976	0.00133
3.977	-0.00006
3.978	-0.00291
3.979	-0.00405
3.980	-0.00218
3.981	0.00071
3.982	0.00179
3.983	-0.00002
3.984	-0.00319
3.985	-0.00594
3.986	-0.00779
3.987	-0.00863
3.988	-0.00780
3.989	-0.00461
3.990	-0.00007
3.991	0.00290
3.992	0.00281
3.993	0.00142
3.994	0.00165
3.995	0.00400
3.996	0.00610
3.997	0.00606
3.998	0.00419
3.999	0.00181
4.000	0.00031
4.001	0.00114
4.002	0.00449
4.003	0.00849
4.004	0.01058
4.005	0.00987
4.006	0.00720
4.007	0.00424
4.008	0.00233
4.009	0.00183
4.010	0.00211
4.011	0.00248
4.012	0.00345
4.013	0.00568
4.014	0.00844
4.015	0.01050
4.016	0.01134
4.017	0.01084
4.018	0.00812
4.019	0.00284
4.020	-0.00304
4.021	-0.00599
4.022	-0.00454
4.023	-0.00056
4.024	0.00280
4.025	0.00402
4.026	0.00384
4.027	0.00365
4.028	0.00382
4.029	0.00342
4.030	0.00171
4.031	-0.00052
4.032	-0.00157
4.033	-0.00102
4.034	-0.00003
4.035	0.00037
4.036	0.00070
4.037	0.00225
4.038	0.00499
4.039	0.00780
4.040	0.00947
4.041	0.00960
4.042	0.00774
4.043	0.00359
4.044	-0.00189
4.045	-0.00604
4.046	-0.00663
4.047	-0.00324
4.048	0.00275
4.049	0.00879
4.050	0.01198
4.051	0.01099
4.052	0.00669
4.053	0.00121
4.054	-0.00302
4.055	-0.00455
4.056	-0.00325
4.057	-0.00047
4.058	0.00187
4.059	0.00248
4.060	0.00106
4.061	-0.00161
4.062	-0.00388
4.063	-0.00417
4.064	-0.00250
4.065	-0.00044
4.066	0.00044
4.067	0.00010
4.068	-0.00052
4.069	-0.00088
4.070	-0.00117
4.071	-0.00202
4.072	-0.00364
4.073	-0.00501
4.074	-0.00436
4.075	-0.00141
4.076	0.00171
4.077	0.00350
4.078	0.00446
4.079	0.00634
4.080	0.00861
4.081	0.00890
4.082	0.00581
4.083	0.00098
4.084	-0.00233
4.085	-0.00223
4.086	0.00100
4.087	0.00572
4.088	0.00978
4.089	0.01146
4.090	0.01023
4.091	0.00687
4.092	0.00296
4.093	-0.00068
4.094	-0.00380
4.095	-0.00614
4.096	-0.00704
4.097	-0.00534
4.098	-0.00077
4.099	0.00476
4.100	0.00772
4.101	0.00611
4.102	0.00057
4.103	-0.00664
4.104	-0.01376
4.105	-0.01909
4.106	-0.02078
4.107	-0.01870
4.108	-0.01447
4.109	-0.00761
4.110	0.00562
4.111	0.02493
4.112	0.04215
4.113	0.04758
4.114	0.03982
4.115	0.02722
4.116	0.01773
4.117	0.01277
4.118	0.01030
4.119	0.00943
4.120	0.01080
4.121	0.01405
4.122	0.01703
4.123	0.01738
4.124	0.01423
4.125	0.00876
4.126	0.00345
4.127	0.00039
4.128	0.00012
4.129	0.00175
4.130	0.00407
4.131	0.00639
4.132	0.00918
4.133	0.01305
4.134	0.01716
4.135	0.01951
4.136	0.01852
4.137	0.01429
4.138	0.00860
4.139	0.00369
4.140	0.00105
4.141	0.00093
4.142	0.00225
4.143	0.00383
4.144	0.00445
4.145	0.00330
4.146	0.00069
4.147	-0.00158
4.148	-0.00144
4.149	0.00100
4.150	0.00315
4.151	0.00295
4.152	0.00036
4.153	-0.00323
4.154	-0.00605
4.155	-0.00657
4.156	-0.00404
4.157	0.00032
4.158	0.00423
4.159	0.00641
4.160	0.00706
4.161	0.00662
4.162	0.00459
4.163	0.00039
4.164	-0.00513
4.165	-0.00950
4.166	-0.01055
4.167	-0.00771
4.168	-0.00262
4.169	0.00181
4.170	0.00369
4.171	0.00349
4.172	0.00310
4.173	0.00410
4.174	0.00584
4.175	0.00634
4.176	0.00468
4.177	0.00210
4.178	0.00098
4.179	0.00214
4.180	0.00432
4.181	0.00563
4.182	0.00511
4.183	0.00339
4.184	0.00127
4.185	-0.00096
4.186	-0.00357
4.187	-0.00643
4.188	-0.00825
4.189	-0.00829
4.190	-0.00689
4.191	-0.00528
4.192	-0.00373
4.193	-0.00132
4.194	0.00257
4.195	0.00694
4.196	0.01007
4.197	0.01144
4.198	0.01146
4.199	0.01045
4.200	0.00820
4.201	0.00569
4.202	0.00516
4.203	0.00804
4.204	0.01275
4.205	0.01573
4.206	0.01537
4.207	0.01293
4.208	0.01046
4.209	0.00826
4.210	0.00500
4.211	0.00045
4.212	-0.00315
4.213	-0.00264
4.214	0.00337
4.215	0.01297
4.216	0.02207
4.217	0.02588
4.218	0.02153
4.219	0.01010
4.220	-0.00323
4.221	-0.01056
4.222	-0.00532
4.223	0.01341
4.224	0.03876
4.225	0.05791
4.226	0.05836
4.227	0.03640
4.228	0.00137
4.229	-0.02840
4.230	-0.03798
4.231	-0.02735
4.232	-0.01070
4.233	-0.00408
4.234	-0.01044
4.235	-0.01970
4.236	-0.02310
4.237	-0.02382
4.238	-0.02901
4.239	-0.03511
4.240	-0.03066
4.241	-0.01341
4.242	0.00258
4.243	0.00099
4.244	-0.01791
4.245	-0.03663
4.246	-0.03891
4.247	-0.02390
4.248	-0.00324
4.249	0.01168
4.250	0.01675
4.251	0.01394
4.252	0.00733
4.253	0.00094
4.254	-0.00217
4.255	-0.00123
4.256	0.00271
4.257	0.00791
4.258	0.01329
4.259	0.01779
4.260	0.01992
4.261	0.01839
4.262	0.01371
4.263	0.00889
4.264	0.00763
4.265	0.01107
4.266	0.01609
4.267	0.01817
4.268	0.01641
4.269	0.01520
4.270	0.01896
4.271	0.02632
4.272	0.03023
4.273	0.02676
4.274	0.02052
4.275	0.01938
4.276	0.02394
4.277	0.02655
4.278	0.02123
4.279	0.01136
4.280	0.00486
4.281	0.00402
4.282	0.00383
4.283	0.00082
4.284	-0.00012
4.285	0.00819
4.286	0.02444
4.287	0.03811
4.288	0.04025
4.289	0.03233
4.290	0.02233
4.291	0.01460
4.292	0.00699
4.293	-0.00262
4.294	-0.01003
4.295	-0.00785
4.296	0.00582
4.297	0.02372
4.298	0.03543
4.299	0.03596
4.300	0.02847
4.301	0.02000
4.302	0.01564
4.303	0.01609
4.304	0.01931
4.305	0.02233
4.306	0.02285
4.307	0.02049
4.308	0.01707
4.309	0.01506
4.310	0.01491
4.311	0.01489
4.312	0.01348
4.313	0.01117
4.314	0.00925
4.315	0.00723
4.316	0.00311
4.317	-0.00403
4.318	-0.01211
4.319	-0.01774
4.320	-0.01900
4.321	-0.01689
4.322	-0.01408
4.323	-0.01292
4.324	-0.01409
4.325	-0.01672
4.326	-0.01918
4.327	-0.01985
4.328	-0.01809
4.329	-0.01376
4.330	-0.00717
4.331	0.00015
4.332	0.00603
4.333	0.00911
4.334	0.00965
4.335	0.00896
4.336	0.00805
4.337	0.00713
4.338	0.00628
4.339	0.00592
4.340	0.00586
4.341	0.00531
4.342	0.00392
4.343	0.00238
4.344	0.00173
4.345	0.00167
4.346	0.00115
4.347	-0.00053
4.348	-0.00224
4.349	-0.00216
4.350	0.00052
4.351	0.00487
4.352	0.00882
4.353	0.01050
4.354	0.00899
4.355	0.00460
4.356	-0.00111
